2378,20141203145030000,187.0,1000
2378,20141204151354000,185.5,500
2378,20141204151454000,185.5,0
2378,20141204151554000,185.5,0
2378,20141204151654000,185.5,0
2378,20141204151754000,185.5,0
2378,20141204151854000,185.5,0
2378,20141204151954000,185.5,0
2378,20141204152054000,185.5,0
2378,20141204152154000,185.5,0
2378,20141204152254000,185.5,0
2378,20141204152354000,185.5,0
2378,20141204152454000,185.5,0
2378,20141204152554000,185.5,0
2378,20141204152654000,185.5,0
2378,20141204152754000,185.5,0
2378,20141204152854000,185.5,0
2378,20141204152954000,185.5,0
2378,20141204153054000,185.5,0
2378,20141204153154000,185.5,0
2378,20141204153254000,185.5,0
2378,20141204153354000,185.5,0
2378,20141204153454000,185.5,0
2378,20141204153554000,185.5,0
2378,20141204153654000,185.5,0
2378,20141204153754000,185.5,0
2378,20141204153854000,185.5,0
2378,20141204153954000,185.5,0
2378,20141204154054000,185.5,0
2378,20141204154154000,185.5,0
2378,20141204154254000,185.5,0
2378,20141204154354000,185.5,0
2378,20141204154454000,185.5,0
2378,20141204154554000,185.5,0
2378,20141204154654000,185.5,0
2378,20141204154754000,185.5,0
2378,20141204154854000,185.5,0
2378,20141204154954000,185.5,0
2378,20141204155054000,185.5,0
2378,20141204155154000,185.5,0
2378,20141204155254000,185.5,0
2378,20141204155354000,185.5,0
2378,20141204155415000,185.0,500
2378,20141208134917000,186.53333333333333,1500
2378,20141210151542000,184.1,1000
2378,20141210151605000,184.1,1500
2378,20141215093229000,181.8,500
2378,20141215093329000,181.8,0
2378,20141215093429000,181.8,0
2378,20141215093529000,181.8,0
2378,20141215093629000,181.8,0
2378,20141215093729000,181.8,0
2378,20141215093829000,181.8,1500
2378,20141215093929000,181.8,0
2378,20141215094029000,181.8,0
2378,20141215094129000,181.8,0
2378,20141215094229000,181.8,0
2378,20141215094329000,181.8,0
2378,20141215094429000,181.8,0
2378,20141215094529000,181.8,0
2378,20141215094629000,181.8,0
2378,20141215094729000,181.8,0
2378,20141215094829000,181.8,0
2378,20141215094929000,181.8,0
2378,20141215095029000,181.8,0
2378,20141215095129000,181.8,0
2378,20141215095229000,181.8,0
2378,20141215095329000,181.8,0
2378,20141215095429000,181.8,0
2378,20141215095529000,181.8,0
2378,20141215095629000,181.8,0
2378,20141215095729000,181.8,0
2378,20141215095829000,181.8,0
2378,20141215095929000,181.8,0
2378,20141215100029000,181.8,0
2378,20141215100129000,181.8,0
2378,20141215100229000,181.8,0
2378,20141215100329000,181.8,0
2378,20141215100429000,181.8,0
2378,20141215100529000,181.8,0
2378,20141215100629000,181.8,0
2378,20141215100729000,181.8,0
2378,20141215100829000,181.8,0
2378,20141215100929000,181.8,0
2378,20141215101029000,181.8,0
2378,20141215101129000,181.8,0
2378,20141215101229000,181.8,0
2378,20141215101329000,181.8,0
2378,20141215101429000,181.8,0
2378,20141215101529000,181.8,0
2378,20141215101629000,181.8,0
2378,20141215101729000,181.8,0
2378,20141215101829000,181.8,0
2378,20141215101929000,181.8,0
2378,20141215102029000,181.8,0
2378,20141215102129000,181.8,0
2378,20141215102229000,181.8,0
2378,20141215102329000,181.8,0
2378,20141215102429000,181.8,0
2378,20141215102529000,181.8,0
2378,20141215102629000,181.8,0
2378,20141215102729000,181.8,0
2378,20141215102829000,181.8,0
2378,20141215102929000,181.8,0
2378,20141215103029000,181.8,0
2378,20141215103129000,181.8,0
2378,20141215103229000,181.8,0
2378,20141215103329000,181.8,0
2378,20141215103429000,181.8,0
2378,20141215103529000,181.8,0
2378,20141215103629000,181.8,0
2378,20141215103729000,181.8,0
2378,20141215103829000,181.8,0
2378,20141215103929000,181.8,0
2378,20141215104029000,181.8,0
2378,20141215104129000,181.8,0
2378,20141215104229000,181.8,0
2378,20141215104329000,181.8,0
2378,20141215104429000,181.8,0
2378,20141215104529000,181.8,0
2378,20141215104629000,181.8,0
2378,20141215104729000,181.8,0
2378,20141215104829000,181.8,0
2378,20141215104929000,181.8,0
2378,20141215105029000,181.8,0
2378,20141215105129000,181.8,0
2378,20141215105229000,181.8,0
2378,20141215105329000,181.8,0
2378,20141215105429000,181.8,0
2378,20141215105529000,181.8,0
2378,20141215105629000,181.8,0
2378,20141215105729000,181.8,0
2378,20141215105829000,181.8,0
2378,20141215105929000,181.8,0
2378,20141215110029000,181.8,0
2378,20141215110129000,181.8,0
2378,20141215110229000,181.8,0
2378,20141215110329000,181.8,0
2378,20141215110429000,181.8,0
2378,20141215110529000,181.8,0
2378,20141215110629000,181.8,0
2378,20141215110729000,181.8,0
2378,20141215110829000,181.8,0
2378,20141215110929000,181.8,0
2378,20141215111029000,181.8,0
2378,20141215111129000,181.8,0
2378,20141215111229000,181.8,0
2378,20141215111329000,181.8,0
2378,20141215111429000,181.8,0
2378,20141215111529000,181.8,0
2378,20141215111629000,181.8,0
2378,20141215111729000,181.8,0
2378,20141215111829000,181.8,0
2378,20141215111929000,181.8,0
2378,20141215112029000,181.8,0
2378,20141215112129000,181.8,0
2378,20141215112229000,181.8,0
2378,20141215112329000,181.8,0
2378,20141215112429000,181.8,0
2378,20141215112529000,181.8,0
2378,20141215112629000,181.8,0
2378,20141215112729000,181.8,0
2378,20141215112829000,181.8,0
2378,20141215112929000,181.8,0
2378,20141215113029000,181.8,0
2378,20141215113129000,181.8,0
2378,20141215113229000,181.8,0
2378,20141215113329000,181.8,0
2378,20141215113429000,181.8,0
2378,20141215113529000,181.8,0
2378,20141215113629000,181.8,0
2378,20141215113729000,181.8,0
2378,20141215113829000,181.8,0
2378,20141215113929000,181.8,0
2378,20141215114029000,181.8,0
2378,20141215114129000,181.8,0
2378,20141215114229000,181.8,0
2378,20141215114329000,181.8,0
2378,20141215114429000,181.8,0
2378,20141215114529000,181.8,0
2378,20141215114629000,181.8,0
2378,20141215114729000,181.8,0
2378,20141215114829000,181.8,0
2378,20141215114929000,181.8,0
2378,20141215115029000,181.8,0
2378,20141215115129000,181.8,0
2378,20141215115229000,181.8,0
2378,20141215115329000,181.8,0
2378,20141215115429000,181.8,0
2378,20141215115529000,181.8,0
2378,20141215115629000,181.8,0
2378,20141215115729000,181.8,0
2378,20141215115829000,181.8,0
2378,20141215115929000,181.8,0
2378,20141215120029000,181.8,0
2378,20141215120129000,181.8,0
2378,20141215120229000,181.8,0
2378,20141215120329000,181.8,0
2378,20141215120429000,181.8,0
2378,20141215120529000,181.8,0
2378,20141215120629000,181.8,0
2378,20141215120729000,181.8,0
2378,20141215120829000,181.8,0
2378,20141215120929000,181.8,0
2378,20141215121029000,181.8,0
2378,20141215121129000,181.8,0
2378,20141215121229000,181.8,0
2378,20141215121329000,181.8,0
2378,20141215121429000,181.8,0
2378,20141215121529000,181.8,0
2378,20141215121629000,181.8,0
2378,20141215121729000,181.8,0
2378,20141215121829000,181.8,0
2378,20141215121929000,181.8,0
2378,20141215122029000,181.8,0
2378,20141215122129000,181.8,0
2378,20141215122229000,181.8,0
2378,20141215122329000,181.8,0
2378,20141215122429000,181.8,0
2378,20141215122529000,181.8,0
2378,20141215122629000,181.8,0
2378,20141215122729000,181.8,0
2378,20141215122829000,181.8,0
2378,20141215122929000,181.8,0
2378,20141215123029000,181.8,0
2378,20141215123129000,181.8,0
2378,20141215123229000,181.8,0
2378,20141215123329000,181.8,0
2378,20141215123429000,181.8,0
2378,20141215123529000,181.8,0
2378,20141215123629000,181.8,0
2378,20141215123729000,181.8,0
2378,20141215123829000,181.8,0
2378,20141215123929000,181.8,0
2378,20141215124029000,181.8,0
2378,20141215124129000,181.8,0
2378,20141215124229000,181.8,0
